1.124532560894140751e-08,1.132277039192015137e-10,9.999998065316545448e-01,1.821097922406911558e-07,2.784358083610414702e+00,1.026646570695347593e+00
2.000581071903466483e-08,1.426672053322895599e-10,9.999992843169860368e-01,6.955345359610039515e-07,2.411633918607279714e+00,1.604236828129884884e+00
1.164599737750998084e-06,9.999862539756743107e-01,2.484032270655306515e-08,1.255658426521470864e-05,-6.022598239384846508e-02,8.152402627566443627e+00
1.014055955356893890e-04,9.998538300198847040e-01,6.755526547261665104e-08,4.469682931403804257e-05,-1.602249685999634243e+00,6.460508722223575084e+00
6.796284583635383604e-04,3.567900230653280361e-07,9.944006866658440247e-01,4.919328085769324524e-03,9.845148999223354291e-01,1.952115386869073488e+00
1.607478546256155570e-11,7.813595556659026835e-14,9.999999997267130514e-01,2.571341824437645807e-10,2.182179614136497747e+00,1.299653023382638439e+00
2.255532750980267156e-04,7.500642969847433773e-04,2.041352441459741722e-04,9.988202471837713814e-01,2.509049292904952821e+00,5.773146097348675454e+00
2.161947190047611329e-03,7.019806666985935703e-07,9.913129100554894935e-01,6.524440773796092580e-03,7.847825229471443453e-01,1.867060368095947887e+00
1.276907434315549075e-06,9.999881118025786275e-01,3.060662392718284396e-08,1.058068336313423278e-05,-1.485961788590370869e-01,8.490723746364192692e+00
9.999563614532033240e-01,3.313484545063086026e-06,6.984300021369161690e-06,3.334076223020064492e-05,-2.842811423733426324e+00,2.456297656518414030e+00
9.988840118211120833e-01,1.699683156780993280e-06,6.271360456848836451e-04,4.871524500461153653e-04,-1.130897300560260055e+00,1.824820752602617002e+00
3.218444188924106339e-07,2.029081938901077472e-09,9.999811676896294133e-01,1.850843686973420511e-05,2.263542499509738182e+00,1.874302696421649594e+00
4.925123348746682282e-09,5.728794499823680467e-10,1.450495624980906766e-09,9.999999930515015567e-01,1.420133311291920775e+00,4.637461654822656598e+00
1.084849128678476451e-06,9.999980296727097873e-01,7.404312313732045153e-09,8.780738493459577032e-07,-2.282498616530614921e+00,8.517054533923221982e+00
5.781681230912222172e-04,2.495323230271085957e-07,9.972687803210310564e-01,2.152802023554695621e-03,8.901176806495214588e-01,1.798490146892123942e+00
8.578527264892431640e-09,6.368013301707495619e-10,3.353032490079505786e-10,9.999999904493682701e-01,8.730512267529372261e-01,4.714385829386761984e+00
1.830630897537532423e-10,9.999999996089710130e-01,8.319294145340158555e-13,2.071338836292717432e-10,-1.703788278263493439e+00,7.852939174666651034e+00
6.224782384590493798e-12,7.267117203314033528e-14,9.369235273743611876e-13,9.999999999927655647e-01,1.022028595847941146e+00,4.116603477422556168e+00
1.084796649529333286e-05,1.775563236214044787e-07,1.841439035502067973e-04,9.998048305736307872e-01,1.840706277406000790e+00,3.561622307041948154e+00
2.931773912584514615e-04,1.635626036480889783e-07,1.794426995785473888e-06,9.997048646191420973e-01,3.406549472046644933e-01,3.823926919608508168e+00
9.999999873334032285e-01,5.323431337715009783e-10,1.088805857428060815e-10,1.202537293037254336e-08,-1.794907384173285880e+00,3.720338657129517834e+00
3.426447105057138368e-08,2.411385395657574408e-10,9.999998006599482014e-01,1.648344422170055736e-07,2.457609162610427056e+00,2.128535689976236434e-01
4.263829834179066330e-03,8.482033265774362103e-07,9.938766248574613105e-01,1.858697105033193164e-03,4.250691744668333438e-01,1.360445915463710964e+00
9.311927217322894226e-05,3.061938359037936895e-07,9.998372751749907694e-01,6.929935900009309615e-05,1.242121239388423781e+00,-8.286189423937400100e-01
7.162965431568550040e-06,9.999831600519694108e-01,1.045653817139253618e-07,9.572417217076256807e-06,-1.987818771137463525e+00,9.378474611048329024e+00
9.997697280806348008e-01,4.048240207543629453e-06,2.218166561468354145e-07,2.260018625016287455e-04,-1.228665839015849359e+00,4.244268158020153336e+00
9.706301508527805932e-01,1.603472635790545935e-05,5.185991336444758261e-06,2.934862842952499010e-02,-6.376277690114564578e-01,4.091047047234421363e+00
3.876961115977090228e-08,7.409655812638846547e-11,9.999998833790845199e-01,7.777720776101469215e-08,1.420945427751914458e+00,5.349224939507987164e-01
9.990396458171417748e-01,3.620313307475014676e-07,3.622970361723099568e-05,9.237624479103854949e-04,-5.796520454481574047e-01,2.762872168242288762e+00
5.550924726072037177e-07,5.825120219374706040e-10,9.999983870923272455e-01,1.057232688075898819e-06,1.147969157049635758e+00,9.496090557340758354e-01
1.264709531052579881e-07,3.733047575485047751e-10,9.999996259418009181e-01,2.472139411131737169e-07,1.641648540673130707e+00,1.502088484971790816e-01
2.576179304873698025e-05,2.616437613206914497e-06,3.805835417102107444e-04,9.995910382276278483e-01,2.470349151704101409e+00,4.098629063682588836e+00
9.389458451468428323e-11,5.953420816203565035e-12,7.690848920254341512e-12,9.999999998924611333e-01,1.042787300929662875e+00,4.606259225188171769e+00
5.342751381168898774e-09,4.735489629141837707e-10,2.736274225811745014e-10,9.999999939100721047e-01,9.480878502078401437e-01,4.732119197978807534e+00
9.989363312652767002e-01,1.691318931221552234e-06,5.976409144337135144e-04,4.643365013582497641e-04,-1.150478482066275898e+00,1.818481470748928297e+00
8.380469763822058216e-01,7.832305898971245634e-06,2.233094172342717492e-03,1.597120971395524780e-01,-7.228288652059755570e-02,2.883769390269415034e+00
9.999859066651684003e-01,1.225223325375974949e-08,6.663740404913488521e-08,1.401444519408238778e-05,-8.546092562094699252e-01,3.325344097574233437e+00
9.999630424175611765e-01,9.132926232317626893e-06,1.595754785758040091e-06,2.622890142074338427e-05,-3.018161605927510927e+00,3.357273962597659533e+00
6.450350246505060168e-07,9.999990041973270127e-01,2.329323479288164522e-09,3.484383249198008831e-07,-2.352639114174600810e+00,7.887625094902568357e+00
8.017878878062113522e-07,9.999988516055940968e-01,1.275205193708647796e-09,3.453313128111533502e-07,-2.051665438919991313e+00,7.145910237891393457e+00
9.989173576601091398e-01,2.254091916065853441e-04,1.315082461941572969e-06,8.559180658223429104e-04,-1.595145618546536692e+00,4.631224982982489635e+00
1.685273824589171505e-07,9.999985488202127737e-01,2.806379249709218873e-09,1.279846025503668656e-06,-3.273969509653312793e-01,8.154187668584615523e+00
9.870970208153423409e-01,6.260054209577633165e-03,7.682389583007510146e-06,6.635242585497005442e-03,-1.576719737287583634e+00,4.957405922888750816e+00
